condition,stimulus,response,sender,sender_id,block,duration,item,item_block,time,audioequip,age,sex,ethnicity,race,raceother,born,parent,lang,comments,block_id,resp_t,vot,new_ID
tent-biasing,NA,tent,Response,8_0_9_1,dent-biasing,167.597,12_short_tent_2_50.wav,tent-biasing,3064.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_10_0,dent-biasing,3105.764,12_short_dent_3_10.wav,tent-biasing,3108.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_10_1,dent-biasing,209.152,12_short_dent_3_10.wav,tent-biasing,3108.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_11_0,dent-biasing,3995.14,5_short_dent_1_10.wav,tent-biasing,3998.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_11_1,dent-biasing,137.442,5_short_dent_1_10.wav,tent-biasing,3998.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_12_0,dent-biasing,3738.054,17_short_tent_3_50.wav,tent-biasing,3740.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_12_1,dent-biasing,383.457,17_short_tent_3_50.wav,tent-biasing,3740.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_13_0,dent-biasing,3863.129,3_short_dent_1_10.wav,tent-biasing,3863.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_13_1,dent-biasing,278.421,3_short_dent_1_10.wav,tent-biasing,3863.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_14_0,dent-biasing,4502.342,2_short_dent_2_10.wav,tent-biasing,4503.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_14_1,dent-biasing,1004.134,2_short_dent_2_10.wav,tent-biasing,4503.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_15_0,dent-biasing,4231.373,11_short_dent_2_10.wav,tent-biasing,4229.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_15_1,dent-biasing,2569.371,11_short_dent_2_10.wav,tent-biasing,4229.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_16_0,dent-biasing,3321.185,17_short_dent_1_10.wav,tent-biasing,3320.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_16_1,dent-biasing,134.193,17_short_dent_1_10.wav,tent-biasing,3320.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_17_0,dent-biasing,4085.431,1_short_dent_3_10.wav,tent-biasing,4082.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_17_1,dent-biasing,187.028,1_short_dent_3_10.wav,tent-biasing,4082.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_18_0,dent-biasing,3661.626,19_short_dent_1_10.wav,tent-biasing,3658.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_18_1,dent-biasing,307.771,19_short_dent_1_10.wav,tent-biasing,3658.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_19_0,dent-biasing,4099.333,15_short_tent_3_50.wav,tent-biasing,4098.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_19_1,dent-biasing,6.702000008,15_short_tent_3_50.wav,tent-biasing,4098.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_20_0,dent-biasing,3731.107,18_short_tent_3_50.wav,tent-biasing,3732.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_20_1,dent-biasing,246.553,18_short_tent_3_50.wav,tent-biasing,3732.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_21_0,dent-biasing,4550.974,20_short_tent_2_50.wav,tent-biasing,4553.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_21_1,dent-biasing,154.643,20_short_tent_2_50.wav,tent-biasing,4553.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_22_0,dent-biasing,3925.668,8_short_dent_3_10.wav,tent-biasing,3925.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_22_1,dent-biasing,87.95300001,8_short_dent_3_10.wav,tent-biasing,3925.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_23_0,dent-biasing,4578.782,4_short_dent_2_10.wav,tent-biasing,4577.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_23_1,dent-biasing,145.081,4_short_dent_2_10.wav,tent-biasing,4577.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_24_0,dent-biasing,3606.048,10_short_tent_1_50.wav,tent-biasing,3603.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_24_1,dent-biasing,427.155,10_short_tent_1_50.wav,tent-biasing,3603.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_25_0,dent-biasing,4273.063,20_short_dent_2_10.wav,tent-biasing,4271.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_25_1,dent-biasing,1002.246,20_short_dent_2_10.wav,tent-biasing,4271.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_26_0,dent-biasing,4203.586,5_short_tent_2_50.wav,tent-biasing,4200.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_26_1,dent-biasing,205.308,5_short_tent_2_50.wav,tent-biasing,4200.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_27_0,dent-biasing,4363.365,9_short_tent_3_50.wav,tent-biasing,4365.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_27_1,dent-biasing,146.438,9_short_tent_3_50.wav,tent-biasing,4365.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_28_0,dent-biasing,3946.507,16_short_tent_3_50.wav,tent-biasing,3948.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_28_1,dent-biasing,383.934,16_short_tent_3_50.wav,tent-biasing,3948.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_29_0,dent-biasing,3418.419,13_short_dent_1_10.wav,tent-biasing,3416.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_29_1,dent-biasing,29.31,13_short_dent_1_10.wav,tent-biasing,3416.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_30_0,dent-biasing,4634.375,21_short_dent_3_10.wav,tent-biasing,4634.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_30_1,dent-biasing,590.216,21_short_dent_3_10.wav,tent-biasing,4634.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_31_0,dent-biasing,4474.562,15_short_dent_2_10.wav,tent-biasing,4476.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_31_1,dent-biasing,281.72,15_short_dent_2_10.wav,tent-biasing,4476.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_32_0,dent-biasing,3786.701,9_short_dent_1_10.wav,tent-biasing,3784.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_32_1,dent-biasing,17616.789,9_short_dent_1_10.wav,tent-biasing,3784.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_33_0,dent-biasing,4391.194,1_short_tent_3_50.wav,tent-biasing,4390.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_33_1,dent-biasing,1395.117,1_short_tent_3_50.wav,tent-biasing,4390.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_34_0,dent-biasing,4314.745,3_short_tent_1_50.wav,tent-biasing,4313.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_34_1,dent-biasing,61.95300001,3_short_tent_1_50.wav,tent-biasing,4313.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_35_0,dent-biasing,3397.623,10_short_dent_1_10.wav,tent-biasing,3397.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_35_1,dent-biasing,187.774,10_short_dent_1_10.wav,tent-biasing,3397.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_36_0,dent-biasing,4571.809,19_short_tent_5_50.wav,tent-biasing,4571.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_36_1,dent-biasing,60.33100001,19_short_tent_5_50.wav,tent-biasing,4571.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_37_0,dent-biasing,3696.383,11_short_tent_3_50.wav,tent-biasing,3698.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_37_1,dent-biasing,12.44000001,11_short_tent_3_50.wav,tent-biasing,3698.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_38_0,dent-biasing,3550.471,8_short_tent_1_50.wav,tent-biasing,3550.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_38_1,dent-biasing,23.13899999,8_short_tent_1_50.wav,tent-biasing,3550.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_39_0,dent-biasing,4641.282,6_short_dent_1_10.wav,tent-biasing,4642.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_39_1,dent-biasing,7.041000012,6_short_dent_1_10.wav,tent-biasing,4642.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_40_0,dent-biasing,3105.796,12_short_dent_3_10.wav,tent-biasing,3108.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_40_1,dent-biasing,897.037,12_short_dent_3_10.wav,tent-biasing,3108.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_41_0,dent-biasing,4523.177,7_short_dent_2_10.wav,tent-biasing,4523.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_41_1,dent-biasing,3537.945,7_short_dent_2_10.wav,tent-biasing,4523.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_42_0,dent-biasing,3786.702,9_short_dent_1_10.wav,tent-biasing,3784.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_42_1,dent-biasing,249.775,9_short_dent_1_10.wav,tent-biasing,3784.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_43_0,dent-biasing,3863.146,2_short_tent_3_50.wav,tent-biasing,3863.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_43_1,dent-biasing,289.484,2_short_tent_3_50.wav,tent-biasing,3863.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_44_0,dent-biasing,4578.789,4_short_dent_2_10.wav,tent-biasing,4577.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_44_1,dent-biasing,55.90800001,4_short_dent_2_10.wav,tent-biasing,4577.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_45_0,dent-biasing,4231.357,11_short_dent_2_10.wav,tent-biasing,4229.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_45_1,dent-biasing,122.193,11_short_dent_2_10.wav,tent-biasing,4229.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_46_0,dent-biasing,4474.547,15_short_dent_2_10.wav,tent-biasing,4476.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_46_1,dent-biasing,141.393,15_short_dent_2_10.wav,tent-biasing,4476.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_47_0,dent-biasing,4502.332,2_short_dent_2_10.wav,tent-biasing,4503.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_47_1,dent-biasing,181.142,2_short_dent_2_10.wav,tent-biasing,4503.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_48_0,dent-biasing,3064.086,12_short_tent_2_50.wav,tent-biasing,3064.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_48_1,dent-biasing,443.346,12_short_tent_2_50.wav,tent-biasing,3064.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_49_0,dent-biasing,4085.426,1_short_dent_3_10.wav,tent-biasing,4082.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_49_1,dent-biasing,66.29499999,1_short_dent_3_10.wav,tent-biasing,4082.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_50_0,dent-biasing,4634.345,21_short_dent_3_10.wav,tent-biasing,4634.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_50_1,dent-biasing,203.392,21_short_dent_3_10.wav,tent-biasing,4634.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_51_0,dent-biasing,3397.617,10_short_dent_1_10.wav,tent-biasing,3397.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_51_1,dent-biasing,296.777,10_short_dent_1_10.wav,tent-biasing,3397.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_52_0,dent-biasing,4418.972,13_short_tent_3_50.wav,tent-biasing,4422.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_52_1,dent-biasing,172.642,13_short_tent_3_50.wav,tent-biasing,4422.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_53_0,dent-biasing,4641.319,6_short_dent_1_10.wav,tent-biasing,4642.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_53_1,dent-biasing,3.666999996,6_short_dent_1_10.wav,tent-biasing,4642.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_54_0,dent-biasing,3550.459,8_short_tent_1_50.wav,tent-biasing,3550.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_54_1,dent-biasing,483.497,8_short_tent_1_50.wav,tent-biasing,3550.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_55_0,dent-biasing,4363.395,9_short_tent_3_50.wav,tent-biasing,4365.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_55_1,dent-biasing,64.60499999,9_short_tent_3_50.wav,tent-biasing,4365.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_56_0,dent-biasing,3995.116,5_short_dent_1_10.wav,tent-biasing,3998.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_56_1,dent-biasing,130.016,5_short_dent_1_10.wav,tent-biasing,3998.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_57_0,dent-biasing,3696.384,11_short_tent_3_50.wav,tent-biasing,3698.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_57_1,dent-biasing,364.807,11_short_tent_3_50.wav,tent-biasing,3698.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_58_0,dent-biasing,3946.499,16_short_tent_3_50.wav,tent-biasing,3948.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_58_1,dent-biasing,373.873,16_short_tent_3_50.wav,tent-biasing,3948.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_59_0,dent-biasing,3738.044,17_short_tent_3_50.wav,tent-biasing,3740.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_59_1,dent-biasing,104.684,17_short_tent_3_50.wav,tent-biasing,3740.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_60_0,dent-biasing,3863.119,3_short_dent_1_10.wav,tent-biasing,3863.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_60_1,dent-biasing,148.335,3_short_dent_1_10.wav,tent-biasing,3863.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_61_0,dent-biasing,4856.706,21_short_tent_3_50.wav,tent-biasing,4854.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_61_1,dent-biasing,199.783,21_short_tent_3_50.wav,tent-biasing,4854.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_62_0,dent-biasing,3418.442,13_short_dent_1_10.wav,tent-biasing,3416.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_62_1,dent-biasing,365.889,13_short_dent_1_10.wav,tent-biasing,3416.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_63_0,dent-biasing,3758.914,16_short_dent_3_10.wav,tent-biasing,3761.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_63_1,dent-biasing,312.991,16_short_dent_3_10.wav,tent-biasing,3761.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_64_0,dent-biasing,4391.17,1_short_tent_3_50.wav,tent-biasing,4390.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_64_1,dent-biasing,62.41399999,1_short_tent_3_50.wav,tent-biasing,4390.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_65_0,dent-biasing,4099.337,7_short_tent_1_50.wav,tent-biasing,4101.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_65_1,dent-biasing,86.14600001,7_short_tent_1_50.wav,tent-biasing,4101.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_66_0,dent-biasing,3731.037,18_short_tent_3_50.wav,tent-biasing,3732.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_66_1,dent-biasing,372.68,18_short_tent_3_50.wav,tent-biasing,3732.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_67_0,dent-biasing,4099.372,15_short_tent_3_50.wav,tent-biasing,4098.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_67_1,dent-biasing,153.182,15_short_tent_3_50.wav,tent-biasing,4098.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_68_0,dent-biasing,3606.041,10_short_tent_1_50.wav,tent-biasing,3603.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_68_1,dent-biasing,678.302,10_short_tent_1_50.wav,tent-biasing,3603.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_69_0,dent-biasing,4571.844,19_short_tent_5_50.wav,tent-biasing,4571.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_69_1,dent-biasing,278.804,19_short_tent_5_50.wav,tent-biasing,4571.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_70_0,dent-biasing,4550.993,20_short_tent_2_50.wav,tent-biasing,4553.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_70_1,dent-biasing,908.979,20_short_tent_2_50.wav,tent-biasing,4553.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_71_0,dent-biasing,4620.479,6_short_tent_2_50.wav,tent-biasing,4622.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_71_1,dent-biasing,130.553,6_short_tent_2_50.wav,tent-biasing,4622.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_72_0,dent-biasing,3710.284,18_short_dent_2_10.wav,tent-biasing,3709.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_72_1,dent-biasing,133.876,18_short_dent_2_10.wav,tent-biasing,3709.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_73_0,dent-biasing,3661.626,19_short_dent_1_10.wav,tent-biasing,3658.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,dent,Response,8_0_73_1,dent-biasing,371.278,19_short_dent_1_10.wav,tent-biasing,3658.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,1974
tent-biasing,NA,NA,Sounds,8_0_74_0,dent-biasing,5009.535,4_short_tent_3_50.wav,tent-biasing,5010.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,1974
tent-biasing,NA,tent,Response,8_0_74_1,dent-biasing,22.51599999,4_short_tent_3_50.wav,tent-biasing,5010.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,1974
